qid,label
Q56184028,G. Arnold Shaw
Q107617844,Jerónimo Balli
Q85138432,SISMEL – Edizioni del Galluzzo
Q55677030,Valentin Koerner
Q102316852,Società Tipografica de' Classici Italiani
Q107393296,Isle Royale & Keweenaw Parks Association
Q24538959,Grasset
Q6018047,Miraguano Ediciones
Q3579328,Éditions Fides
Q15435609,Parke-Bernet
Q12089239,The Old Lion
Q3968092,Stamperia Valdonega
Q8039670,Wydawnictwo Uniwersytetu Jagiellońskiego
Q16575726,Marcianum Press
Q17277426,Schildts & Söderströms
Q623578,National Library of Australia
Q1969364,Rosicrucian Fellowship
Q1351317,Damascus University
Q2521786,De Agostini Editore
Q2945414,Centre for Research and Action for Peace
Q3314003,Milan Presse
Q618263,Paul Dupont
Q106846624,Parvus Press
Q2010729,Carel Leonhard Brinkman
Q7013935,New York Review Books
Q6692063,Lovedale
Q330650,Office for the Documentation and the Investigation of the Crimes of Communism
Q107735754,al-ʿrbī llnšr wāltūzīʿ
Q107674987,Futurefire.net Publishing
Q107690301,Fever River Research
Q22690686,Ministry of Culture
Q51584600,Christopher Meredith
Q52660188,Presses Universitaires du Midi
Q45136872,"Asian Studies Center, Michigan State University"
Q107749669,Kaiseisha Poche
Q107749599,Kaiseisha Wonderland
Q97826163,Heidelberg University Publishing
Q81696261,Pierre-Victor Stock
Q10326976,Martins Fontes
Q4797762,Arthur A. Levine Books
Q5537222,George Braziller
Q6148086,Sharp Point Publishing
Q10501446,Lutheran School of Theology
Q4880428,Begell House
Q3388349,Pika Édition
Q3719380,Edizioni di Comunità
Q3963320,Società editrice internazionale
Q5116536,Church & Dwight
Q1781794,Konkursbuch Verlag
Q763567,Matica slovenská
Q683842,"public library of the University of Basel, Collections"
Q107078475,al-Maṭbaʻah al-Amīrkānīyah
Q107074401,W. H. Allen & Co.
Q107094498,Babel Center
Q1759864,Ancient Mystical Order Rosae Crucis
Q73644777,Monash University Library
Q727867,Asiatic Society of Bangladesh
Q201492,McGill University
Q728840,University of Pardubice
Q260528,British Film Institute
Q1575373,Mongoose Publishing
Q7271329,Quercus
Q10567458,Paul Hamlyn
Q17636274,Palette
Q11328521,Birz Comics
Q11524496,"Tokyo Sanseisha Co., Ltd"
Q4744448,InFaith
Q2287864,Simon Verlag
Q107529936,Hackley & Harrison Publishing Company
Q107503739,dār al-fkr al-ʿrbī
Q107504037,dār al-tʿlīm al-ǧāmʿī
Q21638276,State anti-religious publishing
Q12211260,Dār Al-Kitāb Al-Aʿrabī
Q66133543,Alan Sutton Publishing
Q107549519,dār al-ktb al-šrqīẗ
Q1226810,Diogenes Verlag
Q1283541,Royal Armouries
Q7894396,Universidade São Judas Tadeu
Q11315206,Sony Magazines
Q61857233,Frank Cass & Co.
Q105940166,Herald Press
Q83172,Russian Academy of Sciences
Q107023159,dār al-ḥrīẗ
Q107010044,C. Rex Monigatti Publishing
Q107009791,Dunmore Press
Q23038247,Scribe
Q29513896,Resalah
Q21192841,Editorial Males Herbes
Q107005607,Open Letter Books
Q107042915,A. and E. Borgnet
Q2370801,Academy of Sciences of the USSR
Q3002202,Craterre
Q3402542,Wilfrid Laurier University Press
Q7058421,Northern Illinois University Press
Q3380788,Institute of Texan Cultures
Q6724744,Macmillan of Canada
Q5418429,Evil Hat Productions
Q96807861,Madras Library Association
Q1623362,Hogarth Press
Q5817873,Ediciones La Librería
Q7552372,Society of Antiquaries of Newcastle upon Tyne
Q5219733,Danish Forest and Nature Agency
Q6972481,National Environmental Research Institute of Denmark
Q5686984,Haymarket Books
Q108100313,Livraria Editora de Mattos Moreira e Companhia
Q30014906,Biblioteca civica Antonio Panizzi
Q19562201,Det Poetiske Bureaus Forlag
Q108046613,Mladá fronta
Q108121748,Lakeview Publishing
Q108068899,National Book Company
Q838691,Muséum national d'histoire naturelle
Q1793994,Kurt Reichenberger
Q3945468,Salerno editrice
Q7790057,Thomas Glassey
Q465190,American Institute of Electrical Engineers
Q944762,Ministry of Environment
Q5628654,H. W. Wilson Company
Q17539663,Dr. Ludwig Reichert Verlag
Q28733453,University Library Giessen
Q18250053,VEDA
Q107420193,Gremium knihkupců a nakladatelů pražských
Q1555672,Gustav Bosse Verlag
Q17026836,Ryerson Press
Q7742881,The Jacob Rader Marcus Center of the American Jewish Archives
Q84546343,Grabhorn Press
Q65408948,Jean Hamblenne
Q97728753,Pilgrim Press
Q108800546,P. Van Fletern
Q108803957,AzothBooks
Q109302729,Great Plains Publications
Q109537968,HarperCollins Australia
Q64485054,Diederichs Verlag
Q108806481,Gabi
Q108773571,Moderna
Q108806611,Cesty
Q11339926,Magazine House
Q28401203,Colony of Queensland
Q16985046,House of Anansi Press
Q282717,Gromov Flight Research Institute
Q1505035,Public Record Office
Q105085895,Hebrew Publishing Company
Q108346776,Arnoldo Moen y Hermano
Q108380909,Anne Sigier Éditions
Q11951830,Tigre de Paper Edicions
Q11088432,Ústřední matice školská
Q73908705,Editora Universitária Champagnat - PUCPRESS
Q105359356,Leda
Q108402241,Government Printer
Q108422886,mṭbʿẗ al-ʾādāb
Q108444680,Oriental Translation Fund
Q108531492,Budapest Gypsy Social Cultural and Methodological Institution
Q28361399,H. Leclerc
Q52636462,Ediciones Universidad de Salamanca
Q94827494,Alphonse Picard
Q16127011,"Ministry of Culture, Tourism and Antiquities"
Q12244784,Obeikan Bookstore
Q2962709,Cherche-midi
Q2847019,André-Charles Cailleau
Q177773,World Intellectual Property Organization
Q5603906,Greenery Press
Q1196251,Union Theological Seminary
Q7374212,Royal Geographical Society of Australasia
Q5300125,Doubleday Canada
Q4798928,Arthur H. Clark Company
Q6435132,Koyama Press
Q1048274,Cassell
Q240784,Yarmouk University
Q3383041,Pierre-François Ladvocat
Q3376586,Ministry of Interior and Health
Q610253,University of Jordan
Q1386529,FASA
Q188740,Museum of Modern Art
Q108737164,Étienne Groulleau
Q108595927,Fortress Press
Q107563500,dār al-īqẓẗ al-ʿrbīẗ
Q107564042,mktbẗ bstān al-mʿrfẗ
Q107566072,dār al-šrūq
Q107563574,APERIO - Společnost pro zdravé rodičovství
Q107566160,al-mktb al-mṣrī ltūzīʿ al-mṭbūʿāt
Q107565071,dār ʿlāʾ al-dīn
Q107564504,mṭbʿẗ lǧnẗ al-tʾalīf wāltrǧmẗ wālnšr
Q107565302,dār dmšq llṭbāʿẗ wālnšr wāltūzīʿ
Q107565374,dār al-mkšūf
Q107563251,mṭbʿẗ dīwān ʿmūm al-ʾaūqāf
Q26832919,Masaryk Institute and Archive
Q12029609,Kniha Zlín
Q67201614,Vincent Sertenas
Q94885856,Walther Rothschild
Q2428855,Library of America
Q107562888,dār al-nhār
Q60141985,Éditions du Centre Pompidou
Q105481873,Basumati Sahitya Mandir
Q107562939,muʾssẗ šbāb al-ǧāmʿẗ
Q5430528,Fairleigh Dickinson University Press
Q3661100,Nerbini
Q1270594,Starke Verlag
Q8201551,Antoni Palau i Dulcet
Q28739580,Moses Mendelssohn Center for European Jewish Studies
Q774570,Bibliothèque Mazarine
Q5979897,Museum of Czech Literature
Q6096952,Bilgi Yayınevi
Q517249,Sainte-Geneviève Library
Q460907,National Central Library of Florence
Q1800537,Concordia Theological Seminary
Q107764037,muʾssẗ ṣāʾib slām llṯqāfẗ wāltʿlīm al-ʿālī
Q107766581,mktbẗ al-frǧānī
Q107782685,Lutheran Publication Society
Q107804893,mktb ʿmr abū al-nṣr
Q107956367,V. Steinhauser
Q107721818,Park Row Books
Q107928665,al-muʾssẗ al-ūṭnīẗ llātṣāl wālnšr wālāšhār
Q107970379,mktbẗ ṣādr
Q107804283,dār al-tḍāmn
Q107907211,Krásná paní
Q107970305,dār lḥd ẖāṭr
Q55316991,Presses de l'Université Toulouse 1 Capitole
Q38036877,Pražská akciová tiskárna
Q107933470,mktbẗ al-mṯni
Q107813008,Raimund Marek
Q107815668,Dresdner Verlagsbuchhandlung Max Otto Groh
Q107972748,Městské knihy
Q107970395,Lolli Editions
Q107972368,al-dār al-ǧāmʿīẗ llṭbāʿẗ wālnšr
Q108211425,al-mṭbʿẗ al-ūṭnīẗ
Q107371144,Al-mṭbʿẗ al-ʾahlīẗ
Q7076174,Oceana Publications
Q11789714,National Institute for Museums and Public Collections
Q56033345,Antoine Philibert
Q59315338,Leicester University Press
Q94922433,Claude Philibert
Q3579664,Éditions du Septentrion
Q5614886,Guernica Editions
Q108864772,"Walter, Ferguson & Co."
Q2809471,Zeitbrücke-Museum
Q51780360,Maison des sciences de l'homme d'Aquitaine
Q107291800,G. H. Merlin Company
Q18345144,Godwit Press
Q51584955,William Leyborne
Q24574722,Siedler Verlag
Q63322937,Bhai Jawar Singh Kirpal Singh and Company
Q2056424,Unidad Editorial
Q1199924,National Maritime Museum
Q684254,Drawn & Quarterly
Q9170566,Białystok Esperanto Society
Q11661120,Seidosha
Q6777262,Martinus Nijhoff Publishers
Q6508988,League of American Bicyclists
Q5341603,Edward Arnold Publishers Ltd   Bedford Square London WC B DP
Q3579565,Éditions Zoé
Q19490781,The History Company
Q2985530,Comité national de l'estampe
Q5676328,Harvard Common Press
Q109309650,Lawrence Erlbaum Associates
Q109311204,Magoffin County Historical Society
Q16838952,GIA Publications
Q24204314,Blast Books
Q18385464,Omnigraphics
Q97772070,The Institute
Q5818689,Editorial Molino
Q3941463,Rosenberg & Sellier
Q2170997,Royal College of Physicians of Edinburgh
Q564783,Göttingen State and University Library
Q15130378,"Donald M. Grant, Publisher"
Q109277502,Kersplebedeb Publishing
Q103046411,frechverlag
Q7598806,Stanford University Libraries
Q5671855,Harry Ransom Center
Q1016927,Burroughs Wellcome & Company
Q108532313,dār al-kātb al-ʿrbī
Q28324222,Editorial Everest
Q108556696,Buschak und Irrgang
Q108442487,Jean-Marie Chevet
Q59527543,Adolf Diamant
Q107014565,Catholic Press
Q108295928,Vision Net
Q55676405,Carl Merseburger
Q1526131,Koninklijke Bibliotheek
Q106918336,Coach House Press
Q108283295,Pàtron editore S.r.l.
Q18590120,Fabrizio Serra Editore
Q109638202,Carroll and Patterson
Q109648461,Alfred A. Knopf Canada
Q55720943,George Henry Doran
Q94129552,Daniel Humphreys
Q477657,International Federation for Equestrian Sports
Q763586,Masaryk University
Q5918143,Instituto de Estudios Almerienses
Q4744218,American Jewish Historical Society
Q101067949,A. N. Marquis & Company
Q21716374,University of Hertfordshire Press
Q108583526,Bratří Řimsové
Q7580872,Springer Publishing
Q12187191,Arab Scientific Publishers
Q10591751,Myndigheten för skolutveckling
Q25051907,Radius Books
Q108582497,Baset
Q159102,Universidade Federal da Bahia
Q2302586,Aix-Marseille University
Q406621,Revue bleue
Q1559081,Geca Kon
Q2901539,Library of the University of Bologna
Q471244,Evangelical Association
Q1414861,University of Exeter
Q1628706,Pall Mall Gazette
Q7115360,Oxford Historical Society
Q10333768,Museum of Modern Art of Bahia
Q7557042,Solaris Books
Q17994852,Seirin Kōgeisha
Q13640558,Gebr. E. & M. Cohen
Q106827753,Manasi Press
Q3510017,Sébastien Cramoisy
Q4733449,Allyn & Bacon
Q1583780,La Samaritaine
Q7209798,Polis Institute
Q17330118,Isaac Knapp
Q2078251,The Studio
Q2960678,Marie Charles Joseph de Pougens
Q63862327,André Cailleau
Q110076481,City Book Society
Q110080523,Specialty Press
Q110081360,Grihastha Publishing House
Q110093680,Clerc Books
Q110125781,John and Arthur Arch
Q110124430,Rahasya Lahari Electric Machine-Press
Q110087300,Bizzarri
Q4668946,Abraham John Valpy
Q3487580,Société Jules Verne
Q5445161,Fernwood Publishing
Q1198564,E@I
Q110139565,Next Chapter Press
Q110212131,G. van den Brink Janz.
Q108282358,Alferia
Q178800,Pierre Marteau
Q20034915,Zakamarki
Q3603948,Accademia Roveretana degli Agiati
Q4967321,Brigham Young University Press
Q5167137,Cooking Light
Q3279443,São Francisco Church and Convent
Q4280513,"Mann, Ivanov and Ferber"
Q3094837,Gallmeister
Q65945053,Edizioni Polistampa
Q108713415,AIB. Sezione Piemonte
Q104534321,AIB. Sezione Toscana
Q107009873,Reed Books
Q109559586,Fontána
Q109562390,TarcherPerigee
Q109521321,"Subsecretaria de Cultura e Arte, Secretaria de Estado da Educação e Cultura, Sergipe"
Q109572892,Mardin publishing house
Q109590543,Metalivros
Q109590552,al-Ūlá lil-Nashr wa-al-Tawzīʻ
Q109588887,Étienne Depierris
Q109570884,A/S Information
Q75135624,David Bateman
Q59075671,Erwan Personne
Q109638299,Samuel Wood
Q109616428,Tympanum
Q3340193,Nicolas Chesneau
Q7945473,W. E. B. Du Bois Research Institute
Q5761415,Centro Nacional de Información Geográfica
Q12352789,Mondial
Q8698111,Grundtvigsk Forum
Q98924113,Thomas Dolby
Q92602456,Jednota československých matematiků a fyziků
Q136469,Amazon Kindle
Q110883170,Pointa
Q110887081,Dr. Gennaro Giannini
Q110888096,Přírodovědecké vydavatelství
Q110888784,A. Hepner
Q16253413,Lionel Leventhal
Q7374053,Royal Commonwealth Society
Q5954623,Jules Rothschild
Q109676444,Nová osvěta
Q107491738,Albatros
Q109677922,Black Cat
Q109664723,Agape
Q105106379,Carlos Gibert y Tutó
Q16674753,Mathesis
Q104844828,The Associated Publishers
Q109353150,Bohemian Benedictine Press
Q109354120,DawnSignPress
Q109371732,Signum Verlag
Q109371833,Whurr
Q109372017,"Librairie générale de l'architecture & des travaux publics André, Daly fils & cie."
Q109380472,Forefront Books
Q109381039,Biglow & Main
Q109400413,American Baptist Publication Society
Q109461967,Národní svaz českých katolíků
Q109465441,Royards Publishing Company Ltd
Q74433811,LSE Press
Q66809850,Bristol University Press
Q527548,Mount Karthala
Q465197,American Institute of Architects
Q780101,Athenaeum Nyomda
Q2910510,Institut de recherche pour le développement
Q2060678,University of Campinas
Q413993,Academy of the Arabic Language in Cairo
Q774507,Joseph Roumanille
Q110872250,Edvard Fastr
Q110872497,Vojtěch Šeba
Q110814027,Hakkani Publishers
Q110854408,Tipografia San Giuseppe degli Artigianelli
Q110861103,Pražská imaginace
Q110872489,Školní nakladatelství pro Čechy a Moravu
Q86434975,Větrné mlýny
Q4427672,Kozma Soldatenkov
Q16121363,Dar Al-Marefah Printing & Publishing
Q18351163,Imperium Games
Q40650195,Prometheus
Q110246834,"Simkin, Marshall and Co."
Q110286728,Louise Bäckelin förlag
Q110311042,Leroux
Q642938,Federal Ministry for European and International Affairs
Q1472454,Institut Français d'Archéologie Orientale
Q109918762,Bernard-Alexis-Aimé-Joseph Wagrez
Q109924115,Publisher house of Ansis Gulbis
Q109936593,João Ignacio da Silva
Q76578,Hermann Gundert
Q53930901,Municipal Prefecture of Salvador
Q5745871,Hesperian Health Guides
Q10843451,Institute of Ismaili Studies
Q18922985,Bosz
Q5061054,Central European University Press
Q22497966,Januskevic
Q63412784,Avicenum
Q74558132,"Universidad Complutense de Madrid, Instituto Complutense de Ciencias Musicales"
Q25938193,Louis Rondonneau
Q4819561,Auckland Star
Q110322740,Verlag für Perplexe Prosa und Poesie
Q110324045,"La Mémoire du fleuve (Tonneins, Lot-et-Garonne, France)"
Q110392103,"Faudel, Phillips & Sons"
Q110402916,ِAlshorouq international library
Q110435073,Uitgeverij Loopvis
Q110331903,Monard
Q6392594,Kenya Literature Bureau
Q7272591,Quirk Books
Q16551074,Eaglemoss Publishing
Q2303765,University of Ghana
Q109693296,Intercultural Press
Q109693637,Butte Publications
Q109767544,The Limited Editions Club
Q109773431,Quill Tree Books
Q97773252,Atria Books
Q108633508,L. Hebbelynck
Q108638333,Émile-Eustache-Louis-René Ménard
Q108608178,Triangle Productions
Q108608289,Němec Bohumír - Veduta
Q2946,Palace of Versailles
Q108608422,Divadelní společnost Vltavan
Q85835863,Town Museum Týn nad Vltavou
Q106685400,Karli Frigge
Q108615884,Otevřeně Prospěšná Společnost
Q108638284,Joseph Desenne
Q108666406,Famulus Etc.
Q108610699,Verlagsanstalt H. Klemm A.-G.
Q426640,Umělecká beseda
Q16146922,Irish Manuscripts Commission
Q16649803,Abraham Lundquist
Q110311592,G. J. Decker
Q7260999,Purdue University Press
Q8203651,Arquivo Público
Q1507913,Independent Labour Party
Q1272757,Brno House of Arts
Q5796777,Gibelli
Q309988,Karlsruhe Institute of Technology
Q3704527,Decipher
Q3876395,Nicola Zanichelli
Q110616891,"Jednorožec, společnost přátel výtvarného umění"
Q110616951,NS Svoboda
Q110617137,J. Vlad. Mangl
Q110617150,Hrou ku práci
Q110617323,Fr. A. Urbánek
Q110621315,Nakladatelství a knihtiskárna Emanuel Stivín a synové
Q110617048,Smena
Q3173972,Jean Picollec Éditeur
Q10717029,Vulkan
Q15407389,Pierre Ballard
Q11527100,Toho Shoten
Q11594485,Fukuinkan Shoten Publishers
Q3778267,Irish Texts Society
Q1218488,University of Almería
Q108155064,"Scribner, Armstrong, and Company"
Q29043727,Journal de physique
Q108134548,Slant
Q108159289,Gemma 89
Q62034888,Susaeta Ediciones
Q2822268,Arab Academy of Damascus
Q108776145,Adukacyja i vychavannie
Q110157657,Apollo Books
Q110168770,J. F. Foot
Q110206164,Jadepress
Q1281126,Echter Verlag
Q1429947,Human Rights League
Q3132563,Henry-Louis Mermod
Q1973888,University of West Bohemia
Q163255,Botanic Garden and Botanical Museum Berlin
Q110796285,Audin
Q110778981,Vaněk a Votava
Q110792562,Český Kneipp
Q110792693,J. Ježek
Q110793363,L. Čupr
Q110794084,J.Koesl
Q110796726,Laser
Q106726729,Orders and Medals Society of America
Q107491584,"ALBATROS nakladatelství, a.s."
Q5412043,Europa Editions
Q3152304,Institut français du Proche-Orient
Q1441108,Francesco Marcolini da Forlì
Q110820378,Kartografie Praha
Q28973675,Václav Rytíř
Q110588029,Knihy Konkolski
Q110821618,Seven Oceans
Q110816695,Vve Rouzeau-Montaut
Q110820822,Koniáš
Q110829919,O. Pyšvejc
Q12044522,The Faculty of Education of J. E. Purkyně University
Q22583358,Radioservis
Q103236862,Grafické umělecké závody V. Neubert
Q88806997,Svět sovětů
Q41567394,Nakladatelství Triáda
Q5359402,Ironbridge Gorge Museum Trust
Q4899190,Between the Lines Books
Q3523910,Theron C. Bennett
Q4346470,Hakusuisha Publishing
Q107156354,Artefactum
Q110643140,Contraste Éditions
Q19310791,Verlag M
Q52665883,"Middle East Documentation Center (MEDOC), University of Chicago"
Q110641931,Equinox Publishing
Q108266785,V&R Unipress GmbH
Q12776319,Slovenský spisovateľ
Q15855718,Ziemsen Verlag
Q28472710,La Andalucía
Q52669480,Georg Thieme Verlag
Q38118088,Verlag Anton Schroll & Co
Q99640409,A. Altrichter
Q100975218,Borský a Šulc
Q106927517,ELTeC: European Literary Text Collection
Q10714712,Society of Sciences in Lund
Q30258605,"Institute of History, Czech Academy of Sciences"
Q27889473,Hallwag
Q12308488,Det lille forlag
Q108806682,Karel Voleský
Q89351765,Státní zdravotnické nakladatelství
Q90257985,Bibliothèque artistique et littéraire
Q108897827,Sidekick Books
Q109212966,Athena Press
Q109245704,Serrote Publishing
Q110289073,Sarkis publishing house
Q66364316,Panorama
Q72602970,"Moffat, Yard and Company"
Q63758790,Logaston Press
Q108812137,B. Procházka
Q108810713,Václav Naňka
Q108294645,Bonn University Press bei V&R unipress
Q101076876,Harvard University Center for Middle Eastern Studies
Q110543688,Cosyn guide
Q110702506,AUB Press
Q15999872,Islamic Texts Society
Q30271584,Fons Vitae
Q6021399,Truth and Reconciliation Commission of Canada
Q7839009,Trevithick Society
Q5505934,Frontenac House
Q7411424,"Samuel French, Inc."
Q11178759,Československá obec legionářská
Q618947,Shinshokan
Q706533,Bank of Taiwan
Q913301,Image Comics
Q1338915,Unrast Verlag
Q2994006,general council of Guadeloupe
Q2326885,Nuremberg City Library
Q3210604,Youth Martinière
Q1909422,Matthes & Seitz Berlin
Q2494563,Union Deutsche Verlagsgesellschaft
Q10926785,Taiwan Historica
Q10862924,Consejería de Medio Ambiente y Ordenación del Territorio
Q3439149,Roger Lachèvre
Q5659457,Harmony Books
Q16835039,Department of the Environment and Heritage
Q20658514,Robert Hale and Company
Q19544335,Classiques Garnier
Q42381127,Hélène Servant
Q11615219,Flower City Publishing House
Q3349399,Sahitya Akademi
Q110536777,Hsoub academy
Q110562352,mṭbʿẗ al-āḥthād
Q110602707,G Nicol and T Cadell
Q110627651,"Chez les Héritiers, d'Antoine Schelte"
Q76633084,Museum Neuruppin
Q104968762,China Friendship Publishing Company
Q109380804,Dog Ear Publishing
Q109501936,T.J.S. Guilford & Co.
Q109542540,F. Tennyson Neely
Q109547526,George Robertson & Company
Q63970078,Dark Horse Books
Q621,Versailles
Q7894380,Universidade Federal de Sergipe
Q12302194,Arnold Busck
Q24073562,Debarle
Q19851351,Nankai University Press
Q12027622,KAVA-PECH
Q12254837,Kazakh Encyclopedias
Q110040491,J.-J. Smits
Q110062318,Research Institute of Psychophysiology
Q195436,Tate Britain
Q55936657,New Riders Publishing
Q7100155,Orca Books
Q15877530,Van Gorcum
Q76990880,Tuckwell Press
Q8039667,Wydawnictwo MAG
Q96313337,Republic of Tatarstan Academy of Sciences Institute of Tatar Encyclopedia and Regional Studies
Q110768702,Knopf Books for Young Readers
Q30264820,Center for Historical Studies
Q97354044,Critical Role Productions
Q107411021,Spoken Language Services
Q109185428,Simon-César Delaunay
Q7683856,Tantor Media
Q831576,Books on Demand
Q676968,San Diego Museum of Man
Q9250337,Edipresse Polska
Q27949319,Liesma
Q107227367,Anglesey Antiquarian Society
Q109853400,mṭbʿẗ al-ʿṣr al-ǧdīd
Q109853945,mṭbʿẗ al-nhḍẗ
Q109883586,National Book Agency Private Limited
Q109902127,Hart Publishing
Q109924267,Ziemelblazma
Q60573084,Syrian General Organization of Books
Q108291133,Open University Press
Q106823385,Shantiniketan Press
